City,datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,temperature_2m,relative_humidity_2m,apparent_temperature,rain,pressure_msl,wind_speed_10m,dew_point_2m,weather_code,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wind_gusts_10m,wind_direction_10m,cloud_cover,precipitation,et0_fao_evapotranspiration,vapour_pressure_deficit,cloud_cover_high,cloud_cover_low,cloud_cover_mid,soil_temperature_7_to_28cm,wind_speed_100m,wind_direction_100m,is_day,total_column_integrated_water_vapour,wet_bulb_temperature_2m,direct_radiation,direct_radiation_instant,hour,weekday,is_weekend,traffic_level
Kolkata,2021-05-07,91.6,170.7,174.0,17.3,133.2,39.7,3.48,9.0,174.3,1.63,0.84,3.7,70.6,Moderate,26.7305,87.76073,31.783714,0.0,1010.0,9.47012,24.530499,2.0,1008.85016,27.1805,0.275,21.96,188.74608,57.0,0.0,0.031826984,0.4290948,0.0,3.0,97.0,29.2305,17.309973,196.9276,1.0,45.7,25.08591,0.0,0.0,0,4,0,Medium
Kolkata,2021-05-08,487.6,540.0,128.7,54.8,205.6,5.5,4.22,92.8,50.0,12.32,2.66,4.03,313.0,Moderate,26.0805,90.64764,30.918716,0.0,1008.8,10.514218,24.4305,0.0,1007.64886,27.4305,0.27,21.24,218.04709,2.0,0.0,0.02684478,0.3155744,0.0,0.0,1.0,29.4305,19.64228,221.2846,1.0,44.2,24.848413,1.0,2.3438697,0,5,1,Medium
Kolkata,2021-05-09,357.3,42.2,190.7,120.7,43.2,33.0,8.07,57.2,21.1,14.91,29.33,9.96,120.9,Severe,26.1805,95.93702,32.408215,0.0,1008.3,5.692099,25.4805,0.0,1007.15015,28.530499,0.305,9.0,145.30478,1.0,0.0,0.013902513,0.1378913,0.0,3.0,1.0,29.5805,9.726665,177.87895,1.0,47.5,25.676437,1.0,2.3366442,0,6,1,Medium
Kolkata,2021-05-10,441.0,343.4,67.5,70.1,194.1,22.4,5.38,25.7,189.7,14.43,3.44,0.97,191.8,Satisfactory,25.780499,93.94279,31.557312,0.0,1006.5,5.3999996,24.7305,0.0,1005.35065,26.3305,0.28,15.4800005,216.86998,4.0,0.0,0.016171847,0.20078921,86.0,1.0,0.0,29.5805,10.233123,230.71062,1.0,48.0,25.004297,1.0,2.3300629,0,0,0,Medium
Kolkata,2021-05-11,479.7,576.6,27.1,93.5,153.0,42.7,3.26,55.4,11.9,0.93,20.35,2.62,65.5,Satisfactory,26.530499,91.76534,32.05199,0.0,1005.7,8.707238,25.0805,0.0,1004.5543,29.530499,0.328,24.119999,172.87508,3.0,0.0,0.0231126,0.2853067,0.0,23.0,2.0,29.3305,14.869351,186.95287,1.0,50.6,25.447704,1.0,2.3239172,0,1,0,Medium
Kolkata,2021-05-12,1.5,543.7,10.6,91.5,18.5,28.7,8.79,74.8,66.5,16.96,21.23,9.15,187.8,Severe,23.630499,97.02761,28.192242,0.0,1005.6,6.9527545,23.130499,0.0,1004.4432,24.1805,0.352,13.32,68.74943,4.0,0.0,0.013117378,0.08668685,0.0,16.0,0.0,28.2305,9.028754,85.42616,1.0,47.1,23.274403,1.0,2.3182294,0,2,0,Medium
Kolkata,2021-05-13,110.5,339.4,140.5,74.1,178.7,33.6,1.34,49.9,79.4,6.66,25.25,2.71,462.1,Satisfactory,25.9305,93.11166,31.714111,0.0,1004.6,5.3517847,24.7305,0.0,1003.4534,27.0805,0.308,14.04,137.72638,14.0,0.0,0.017539855,0.23037434,1.0,20.0,33.0,28.9305,9.114471,170.9098,1.0,52.4,25.039293,1.0,2.3130095,0,3,0,Medium
Kolkata,2021-05-14,212.5,211.4,27.8,3.0,77.9,46.7,5.36,32.5,10.4,11.89,24.45,1.71,77.6,Very Poor,25.7305,96.78474,31.990479,0.0,1003.6,4.1046314,25.1805,0.0,1002.4536,27.6805,0.346,5.04,195.25517,3.0,0.0,0.012669321,0.10626125,0.0,0.0,1.0,28.9805,9.178235,221.82008,1.0,43.8,25.342884,1.0,2.3081343,0,4,0,Medium
Kolkata,2021-05-15,262.9,547.7,64.3,17.3,79.1,34.7,5.66,47.8,34.6,3.91,3.97,5.1,482.3,Satisfactory,27.380499,96.25523,33.788357,0.0,1004.3,10.390226,26.7305,0.0,1003.1591,29.880499,0.291,15.84,194.03627,1.0,0.0,0.016263569,0.13635087,0.0,3.0,0.0,29.9305,19.930477,200.07161,1.0,38.4,26.91912,1.0,2.3036923,0,5,1,Medium
Kolkata,2021-05-16,23.8,346.1,174.5,84.2,126.3,17.2,2.17,42.6,167.3,18.36,11.05,0.98,269.3,Good,28.0805,92.12642,34.073555,0.0,1006.0,12.979984,26.6805,0.0,1004.86,29.7305,0.258,21.24,199.44012,4.0,0.0,0.027842535,0.29863,0.0,5.0,0.0,30.630499,22.26477,202.8337,1.0,48.2,27.032192,1.0,2.2994654,0,6,1,Medium
Kolkata,2021-05-17,425.6,34.4,164.8,33.1,8.5,20.5,4.49,65.8,22.0,15.63,3.43,4.95,235.1,Severe,28.3305,87.37778,33.575565,0.0,1006.2,14.973577,26.030499,0.0,1005.0607,30.1805,0.231,23.759998,207.18103,1.0,0.0,0.043361172,0.48577738,0.0,2.0,0.0,31.130499,25.49908,210.5475,1.0,50.1,26.59822,1.0,2.2956233,0,0,0,Medium
Kolkata,2021-05-18,63.7,482.4,193.0,127.0,104.1,27.3,2.63,86.9,136.6,14.36,1.92,4.87,65.9,Moderate,28.1805,86.84852,33.390358,0.0,1005.1,14.039999,25.780499,1.0,1003.9613,30.880499,0.208,28.08,202.6199,31.0,0.0,0.042880703,0.50176954,11.0,1.0,0.0,31.780499,23.828083,206.9521,1.0,50.2,26.375301,1.0,2.2921147,0,1,0,Medium
Kolkata,2021-05-19,96.5,10.0,91.2,118.7,62.6,42.6,5.84,97.9,164.3,6.68,29.81,3.76,438.8,Severe,28.0805,91.04708,34.10456,0.0,1004.7,11.792404,26.4805,3.0,1003.56146,29.6805,0.208,24.84,211.26367,99.0,0.0,0.029297652,0.339576,100.0,9.0,2.0,31.7305,20.767975,213.6901,1.0,50.7,26.878386,0.0,0.0,0,2,0,Medium
Kolkata,2021-05-20,115.4,344.9,100.4,139.5,160.5,18.9,8.77,22.0,185.9,16.4,0.38,7.6,393.2,Poor,28.6805,86.89377,34.283253,0.0,1004.2,13.708391,26.280499,3.0,1003.0643,30.9805,0.193,25.56,203.19861,89.0,0.0,0.042745378,0.51472807,66.0,20.0,4.0,32.0305,22.7057,205.34613,1.0,47.3,26.870592,1.0,2.2857904,0,3,0,Medium
Kolkata,2021-05-21,421.0,322.5,89.2,30.7,248.4,12.8,8.05,41.4,15.5,12.9,21.01,3.15,158.8,Poor,28.5805,85.86304,34.596165,0.0,1004.8,9.449572,25.9805,1.0,1003.6632,31.6805,0.178,24.84,197.74477,21.0,0.0,0.03625078,0.55202127,47.0,14.0,2.0,32.2305,15.978484,202.52061,1.0,51.2,26.623402,1.0,2.2830362,0,4,0,Medium
Kolkata,2021-05-22,39.7,463.7,34.5,47.5,134.5,42.4,6.76,70.7,15.3,6.83,4.37,4.42,479.8,Moderate,28.530499,88.17269,35.622982,0.0,1003.5,3.9763298,26.380499,2.0,1002.3644,31.2305,0.164,10.08,185.19434,71.0,0.0,0.02071552,0.46047664,89.0,11.0,2.0,32.580498,7.10031,210.46547,1.0,53.7,26.908806,1.0,2.2805026,0,5,1,Medium
Kolkata,2021-05-23,137.6,216.1,52.3,115.8,136.6,17.9,8.44,77.9,166.8,1.11,6.92,7.68,84.8,Poor,28.3305,90.795204,35.68058,0.3,1002.4,3.671294,26.6805,51.0,1001.265,31.030499,0.194,7.2,258.6901,54.0,0.3,0.018208629,0.35422778,0.0,4.0,11.0,32.3805,8.905908,255.96373,1.0,57.9,27.089165,1.0,2.278154,0,6,1,Medium
Kolkata,2021-05-24,103.0,0.5,148.0,2.1,83.0,19.3,4.42,88.4,168.0,9.74,18.65,5.28,408.3,Very Poor,28.280499,88.41308,35.38043,0.0,1001.6,2.968636,26.1805,2.0,1000.46564,31.1805,0.196,15.4800005,104.03627,66.0,0.0,0.018434547,0.4446323,71.0,6.0,7.0,32.2305,5.95906,115.01687,1.0,65.0,26.698196,1.0,2.2760172,0,0,0,Medium
Kolkata,2021-05-25,494.4,367.8,188.7,64.7,144.4,41.6,3.92,64.5,156.0,2.76,19.23,1.41,7.0,Good,26.880499,92.88251,31.93827,0.0,998.3,14.4,25.630499,3.0,997.16406,28.4805,0.328,38.16,36.86999,97.0,0.0,0.027917502,0.2517078,89.0,0.0,44.0,30.530499,24.798225,39.699043,1.0,70.2,25.949854,0.0,0.0,0,1,0,Medium
Kolkata,2021-05-26,5.1,94.8,90.1,79.3,21.5,1.5,5.85,59.2,196.3,10.29,15.96,0.81,95.8,Poor,25.2305,91.41307,25.794474,0.1,990.7,36.834526,23.7305,51.0,989.56647,26.780499,0.338,68.03999,68.19853,99.0,0.1,0.048616853,0.27554274,94.0,100.0,100.0,29.030499,56.812744,70.76127,1.0,74.0,24.114012,0.0,0.0,0,2,0,Medium
Kolkata,2021-05-27,466.0,70.0,162.5,63.8,106.9,27.3,6.83,37.7,179.1,19.17,10.16,7.28,353.5,Very Poor,26.880499,86.98974,29.352253,0.1,994.8,27.169865,24.530499,51.0,993.668,26.4805,0.396,50.399998,147.99466,91.0,0.1,0.061861172,0.4601593,63.0,25.0,98.0,27.8305,44.027573,150.08089,1.0,70.1,25.124474,1.0,2.2708592,0,3,0,Medium
Kolkata,2021-05-28,201.8,449.8,41.4,51.3,92.5,23.5,4.25,6.5,114.5,11.66,28.97,4.32,309.9,Satisfactory,27.130499,95.11913,32.46081,0.0,1002.7,15.596767,26.280499,3.0,1001.56,28.7305,0.375,27.72,161.14674,93.0,0.0,0.02306259,0.17514634,78.0,42.0,40.0,28.2305,26.309572,163.30067,1.0,62.8,26.510683,0.0,0.0,0,4,0,Medium
Kolkata,2021-05-29,72.1,540.3,5.0,30.3,144.4,12.7,8.65,84.1,30.9,9.31,10.48,2.91,356.9,Good,27.1805,95.12088,33.335377,0.0,1005.5,10.182337,26.3305,1.0,1004.35706,28.880499,0.341,14.759999,135.0001,20.0,0.0,0.019303625,0.17559528,0.0,80.0,5.0,29.380499,17.873556,145.66972,1.0,51.0,26.56076,1.0,2.2682784,0,5,1,Medium
Kolkata,2021-05-30,138.1,110.8,91.0,109.5,184.0,46.3,0.58,58.9,77.5,3.79,23.63,2.79,419.9,Satisfactory,27.630499,92.10122,33.922073,0.0,1004.2,8.759178,26.2305,1.0,1003.0601,29.5805,0.324,15.84,170.53775,26.0,0.0,0.023646764,0.2918501,0.0,72.0,30.0,29.9305,15.124284,181.36389,1.0,55.6,26.583176,1.0,2.267338,0,6,1,Medium
Kolkata,2021-05-31,203.0,565.8,140.2,148.7,206.3,36.7,5.95,96.9,150.3,16.67,4.26,2.35,171.8,Satisfactory,28.3305,90.795204,34.139072,0.0,1001.5,14.241629,26.6805,3.0,1000.366,29.8305,0.361,26.64,196.14441,100.0,0.0,0.03396111,0.35422778,72.0,25.0,44.0,30.030499,24.590923,197.90454,1.0,67.5,27.089165,0.0,0.0,0,0,0,Medium
Kolkata,2021-06-01,12.8,470.6,8.5,17.4,161.2,4.6,6.21,5.7,69.2,1.78,8.41,6.49,328.8,Very Poor,28.530499,92.69369,35.44917,0.0,1002.2,9.36,27.2305,3.0,1001.06586,29.4805,0.375,22.68,180.0,87.0,0.0,0.023632463,0.2844317,30.0,17.0,2.0,29.530499,17.227419,190.84026,1.0,59.2,27.558968,1.0,2.265958,0,1,0,Medium
Kolkata,2021-06-02,197.0,488.2,60.6,82.1,222.1,33.1,9.25,81.5,50.0,1.35,13.85,7.72,16.8,Severe,27.2305,94.00574,33.339104,0.0,1004.2,9.779817,26.1805,1.0,1003.05853,27.6805,0.347,21.599998,186.3401,35.0,0.0,0.021279376,0.2163639,90.0,3.0,8.0,29.9805,17.377226,193.17256,1.0,61.2,26.454422,1.0,2.2654727,0,2,0,Medium
Kolkata,2021-06-03,271.9,314.1,57.4,82.8,93.4,14.6,9.19,70.4,135.3,13.12,12.7,9.43,190.1,Very Poor,27.7305,94.02724,34.254173,0.0,1005.3,9.346143,26.6805,1.0,1004.1592,29.030499,0.37,16.919998,195.6423,42.0,0.0,0.020887451,0.22196507,8.0,4.0,4.0,29.780499,16.78156,202.71445,1.0,61.9,26.954529,1.0,2.265207,0,3,0,Medium
Kolkata,2021-06-04,46.2,346.7,139.7,52.3,103.0,29.9,2.85,54.1,21.2,12.97,21.79,3.94,405.2,Severe,28.130499,93.21936,34.6168,0.0,1006.0,10.829959,26.9305,0.0,1004.86,29.880499,0.357,17.28,195.42223,5.0,0.0,0.023888497,0.25791764,1.0,2.0,3.0,30.1805,18.455048,200.55612,1.0,55.4,27.237316,2.0,4.530141,0,4,0,Medium
Kolkata,2021-06-05,366.3,508.5,35.3,52.5,117.2,39.6,9.08,80.4,121.7,19.47,8.02,5.22,486.7,Moderate,28.5805,88.43721,34.4627,0.0,1004.7,12.758432,26.4805,0.0,1003.56335,30.0805,0.321,24.119999,196.38962,14.0,0.0,0.03764397,0.45147967,21.0,2.0,2.0,30.9305,21.794127,202.3287,1.0,55.9,26.996048,2.0,4.5300875,0,5,1,Medium
Kolkata,2021-06-06,60.0,166.0,8.5,131.1,146.3,39.7,1.23,76.8,135.6,5.23,13.61,8.79,373.2,Satisfactory,28.9805,87.692055,34.77435,0.0,1004.4,14.57889,26.7305,1.0,1003.265,31.380499,0.301,24.119999,212.90524,27.0,0.0,0.042873558,0.4918096,65.0,1.0,8.0,31.1805,24.985659,216.20955,1.0,58.7,27.280163,2.0,4.5303907,0,6,1,Medium
Kolkata,2021-06-07,341.4,364.7,182.8,38.9,13.2,12.2,2.4,25.6,6.9,15.44,5.22,2.13,11.2,Severe,29.0805,86.164955,34.76691,0.0,1003.1,14.336861,26.530499,2.0,1001.96704,29.4805,0.29,27.0,208.49554,77.0,0.0,0.046655804,0.55604434,92.0,0.0,4.0,31.1805,24.26998,212.27562,1.0,63.9,27.155096,1.0,2.2654665,0,0,0,Medium
Kolkata,2021-06-08,40.8,470.6,89.8,92.4,170.4,5.8,8.86,8.8,7.4,2.72,26.5,6.7,17.7,Severe,28.530499,85.85821,33.542038,0.0,1001.5,16.09969,25.9305,3.0,1000.36664,28.4805,0.377,19.08,206.56499,100.0,0.0,0.050678123,0.55061483,10.0,1.0,18.0,30.780499,26.576681,208.30066,1.0,67.1,26.573946,1.0,2.2658436,0,1,0,Medium
Kolkata,2021-06-09,382.0,224.5,138.3,107.6,72.9,44.0,7.03,90.9,109.5,2.21,6.68,7.75,118.2,Severe,27.5805,92.0984,34.08322,0.0,999.4,7.072878,26.1805,2.0,998.26556,28.380499,0.334,15.4800005,165.2564,63.0,0.0,0.021733148,0.29110527,92.0,0.0,0.0,30.3305,10.464798,183.94511,1.0,64.9,26.533285,1.0,2.2663581,0,2,0,Medium
Kolkata,2021-06-10,374.7,574.4,54.6,53.0,190.9,0.8,8.05,71.1,51.3,18.93,26.44,0.79,295.6,Severe,27.4805,94.29416,34.06924,2.4,998.9,7.928177,26.4805,61.0,997.76556,28.5805,0.416,14.04,140.52757,100.0,2.4,0.019533528,0.20897913,81.0,6.0,14.0,29.280499,12.10157,157.249,1.0,67.4,26.74353,0.0,0.0,0,3,0,Medium
Kolkata,2021-06-11,377.0,112.9,98.7,91.0,140.7,4.1,1.9,10.9,50.8,16.38,26.96,9.76,133.9,Moderate,25.8305,95.35674,31.926003,0.0,996.7,4.5536795,25.030499,3.0,995.5619,28.3305,0.383,10.799999,108.43504,100.0,0.0,0.01632522,0.15436888,32.0,22.0,59.0,28.7305,7.072878,104.743614,1.0,68.5,25.247604,0.0,0.0,0,4,0,Medium
Kolkata,2021-06-12,80.8,336.4,23.7,113.8,5.8,3.1,5.68,53.0,117.3,9.72,13.5,5.08,295.3,Good,26.530499,93.14128,32.657253,0.0,996.7,5.6920996,25.3305,3.0,995.5646,28.280499,0.391,9.0,108.43504,96.0,0.0,0.01888998,0.23762774,95.0,22.0,6.0,28.630499,9.565437,109.798965,1.0,71.0,25.638681,0.0,0.0,0,5,1,Medium
Kolkata,2021-06-13,231.8,572.7,182.9,56.2,88.9,27.0,0.62,21.8,72.8,2.27,9.87,3.32,318.5,Severe,26.380499,94.52931,31.985962,0.1,997.9,9.726665,25.4305,51.0,996.76263,28.4805,0.393,16.56,92.12105,64.0,0.1,0.020107267,0.18787003,95.0,38.0,22.0,28.4805,16.700275,97.43131,1.0,70.7,25.681759,1.0,2.2694569,0,6,1,Medium
Kolkata,2021-06-14,169.1,439.1,173.6,12.9,219.3,41.8,4.13,78.6,105.3,7.63,24.23,7.32,383.0,Good,26.280499,94.52534,31.590073,0.1,996.3,11.298495,25.3305,51.0,995.16406,28.530499,0.384,20.16,120.65059,98.0,0.1,0.021534376,0.18690348,67.0,16.0,37.0,28.4805,19.083395,125.78906,1.0,73.1,25.581678,0.0,0.0,0,0,0,Medium
Kolkata,2021-06-15,32.8,291.7,26.4,61.2,204.4,4.5,0.59,83.5,149.3,17.7,6.76,5.87,57.7,Good,26.1805,95.08543,31.792255,1.1,995.3,9.227524,25.3305,55.0,994.165,27.4805,0.418,18.359999,159.44388,100.0,1.1,0.019398006,0.16679573,96.0,7.0,10.0,28.2305,16.595179,167.4712,1.0,73.4,25.559261,0.0,0.0,0,1,0,Medium
Kolkata,2021-06-16,376.1,115.4,58.0,106.7,181.2,45.2,1.77,70.8,43.5,2.03,12.62,8.12,403.2,Poor,25.7305,95.35338,31.317291,0.1,996.0,7.5942073,24.9305,51.0,994.8623,26.780499,0.439,9.36,174.55975,90.0,0.1,0.018183982,0.15357041,100.0,86.0,99.0,27.7305,13.979872,214.50858,1.0,74.8,25.147432,0.0,0.0,0,2,0,Medium
Kolkata,2021-06-17,147.2,194.5,60.7,44.1,234.3,9.5,9.98,47.6,68.2,13.64,15.16,5.78,391.6,Moderate,25.530499,93.37106,30.253815,0.1,997.5,11.090103,24.380499,51.0,996.36,25.7305,0.411,23.4,193.13403,100.0,0.1,0.023364324,0.21651936,90.0,41.0,54.0,26.9805,19.809813,199.09358,1.0,75.6,24.677826,1.0,2.274045,0,3,0,Medium
Kolkata,2021-06-18,134.0,212.1,26.7,105.5,221.6,32.0,2.92,69.5,61.8,1.89,24.47,8.92,101.5,Good,24.280499,96.45951,28.774242,1.7,1000.1,9.686609,23.6805,61.0,998.952,25.2305,0.432,25.199999,131.98714,100.0,1.7,0.01772876,0.1073544,82.0,0.0,99.0,26.630499,15.986593,144.16226,1.0,68.9,23.849152,0.0,0.0,0,4,0,Medium
Kolkata,2021-06-19,305.8,274.9,175.8,25.1,12.5,24.4,2.45,18.0,100.1,5.22,29.63,1.74,215.4,Poor,25.4805,92.810684,29.815392,0.0,1001.9,13.104198,24.2305,3.0,1000.75464,26.1805,0.433,15.119999,217.18478,100.0,0.0,0.027758582,0.23413277,88.0,2.0,72.0,26.6805,24.014996,220.13542,1.0,67.2,24.551794,0.0,0.0,0,5,1,Medium
Kolkata,2021-06-20,38.1,565.9,131.3,15.6,105.2,33.4,8.82,58.1,129.8,17.56,26.15,9.19,167.0,Good,26.0805,95.649254,32.02416,0.1,1002.0,6.9527545,25.3305,51.0,1000.8566,26.3305,0.412,26.28,201.25058,94.0,0.1,0.01696403,0.1467917,58.0,26.0,55.0,26.530499,15.807239,210.0685,1.0,67.4,25.537075,0.0,0.0,0,6,1,Medium
Kolkata,2021-06-21,284.1,105.7,164.4,65.8,102.4,27.7,9.19,66.0,129.7,1.81,20.83,4.89,72.4,Very Poor,25.6805,93.09924,31.765156,1.3,1002.2,2.1897945,24.4805,61.0,1001.05524,26.130499,0.434,22.319998,170.53775,99.0,1.3,0.016732736,0.22740817,99.0,4.0,99.0,27.030499,7.653705,228.81418,1.0,70.6,24.789562,0.0,0.0,0,0,0,Medium
Kolkata,2021-06-22,95.9,346.5,45.7,91.8,204.2,5.4,2.91,50.8,128.3,2.56,4.78,0.84,69.3,Very Poor,26.280499,97.08501,32.4488,0.6,1001.6,7.491114,25.780499,53.0,1000.458,27.780499,0.42,16.919998,144.78232,99.0,0.6,0.015516786,0.0995121,85.0,0.0,35.0,27.3305,13.570615,158.19853,1.0,68.1,25.934351,0.0,0.0,0,1,0,Medium
Kolkata,2021-06-23,77.7,223.8,153.0,57.9,56.8,36.5,5.96,15.4,59.1,12.55,22.95,1.59,347.6,Severe,25.630499,96.20718,31.33826,0.3,1002.8,6.989936,24.9805,51.0,1001.6542,27.4805,0.4,14.759999,124.50858,53.0,0.3,0.015610123,0.12461257,86.0,0.0,22.0,27.3305,12.261157,139.76372,1.0,64.0,25.164145,0.0,0.0,0,2,0,Medium
Kolkata,2021-06-24,227.6,429.1,177.6,133.5,193.8,42.8,6.07,55.8,76.6,3.49,18.8,6.96,485.5,Satisfactory,26.0805,95.649254,31.809109,0.8,1002.1,8.427383,25.3305,53.0,1000.9565,27.530499,0.423,18.0,160.0168,97.0,0.8,0.017383754,0.1467917,69.0,7.0,17.0,27.380499,15.496736,177.33705,1.0,64.8,25.537075,0.0,0.0,0,3,0,Medium
Kolkata,2021-06-25,270.7,481.0,20.1,91.9,85.5,32.8,2.95,42.3,189.7,0.24,23.6,7.69,220.6,Good,26.9305,91.51647,32.491016,0.0,1000.4,10.028439,25.4305,0.0,999.26196,28.9305,0.39,18.72,158.96242,10.0,0.0,0.025373917,0.30090642,0.0,10.0,4.0,28.4805,18.35647,168.69011,1.0,65.1,25.808527,1.0,2.2900918,0,4,0,Medium
Kolkata,2021-06-26,408.6,68.0,93.4,132.4,26.2,32.5,3.98,72.3,39.1,4.54,21.17,9.36,183.0,Satisfactory,26.7305,92.05045,32.254044,0.0,1001.7,9.826088,25.3305,2.0,1000.55963,29.0805,0.389,18.72,151.55717,76.0,0.0,0.024204908,0.2786777,66.0,20.0,13.0,28.7305,17.114204,157.75093,1.0,65.1,25.685246,1.0,2.2927718,0,5,1,Medium
Kolkata,2021-06-27,111.0,307.9,141.3,40.6,65.5,25.0,4.07,2.7,43.0,4.67,22.82,3.04,338.9,Moderate,26.9805,93.43986,33.044086,0.2,1005.1,8.435069,25.8305,51.0,1003.95654,28.9805,0.382,16.199999,129.80553,61.0,0.2,0.020452743,0.23335719,20.0,30.0,21.0,28.780499,15.408671,142.59457,1.0,64.0,26.12688,1.0,2.2957296,0,6,1,Medium
Kolkata,2021-06-28,116.7,205.0,21.2,90.1,121.2,1.3,6.6,39.2,190.3,16.81,24.07,2.95,180.8,Very Poor,27.280499,91.80918,33.088737,0.0,1005.8,10.182337,25.8305,2.0,1004.6571,28.9305,0.377,17.64,188.13002,55.0,0.0,0.025065118,0.29652762,90.0,14.0,11.0,29.030499,18.345877,195.94547,1.0,64.1,26.19567,1.0,2.2988138,0,0,0,Medium
Kolkata,2021-06-29,424.9,357.9,160.1,122.6,161.3,1.0,4.42,21.1,94.1,15.12,20.26,4.13,21.8,Good,27.6805,85.775505,31.930225,0.0,1003.3,17.414474,25.0805,3.0,1002.16144,29.030499,0.359,32.039997,209.7448,89.0,0.0,0.051849894,0.5271795,81.0,6.0,5.0,29.3305,28.772987,211.70139,1.0,64.7,25.73335,0.0,0.0,0,1,0,Medium
Kolkata,2021-06-30,347.0,29.2,136.1,128.8,226.5,42.5,4.24,3.9,93.8,5.34,12.17,1.99,164.1,Severe,28.2305,87.628044,33.039574,0.4,1000.9,17.727943,25.9805,51.0,999.7661,29.530499,0.366,34.2,203.9625,99.0,0.4,0.047772698,0.4733913,95.0,16.0,29.0,29.380499,29.784426,206.56499,1.0,65.8,26.536337,0.0,0.0,0,2,0,Medium
Kolkata,2021-07-01,95.0,237.9,132.2,2.8,69.7,2.6,3.46,64.3,36.2,0.19,17.25,7.85,394.4,Severe,27.780499,92.65461,33.41113,0.0,999.4,14.494192,26.4805,3.0,998.2663,27.130499,0.405,24.119999,194.38142,100.0,0.0,0.028503569,0.27377987,100.0,3.0,19.0,28.9305,25.842384,198.68744,1.0,62.2,26.810043,0.0,0.0,0,3,0,Medium
Kolkata,2021-07-02,28.5,181.4,185.7,117.4,216.9,12.5,0.79,19.6,81.3,13.88,3.07,5.63,356.4,Moderate,27.7305,93.75076,33.53666,0.2,1000.2,14.021525,26.630499,51.0,999.065,26.2305,0.436,28.08,209.19739,100.0,0.2,0.02507749,0.23224163,99.0,0.0,2.0,28.8305,25.376808,211.6607,1.0,66.9,26.915474,0.0,0.0,0,4,0,Medium
Kolkata,2021-07-03,96.7,215.3,175.7,20.4,141.7,31.2,8.93,33.3,28.3,5.82,21.47,5.22,210.3,Satisfactory,27.380499,91.81499,33.562263,0.0,1002.0,8.089993,25.9305,3.0,1000.86176,28.0805,0.407,18.72,200.85454,89.0,0.0,0.021929357,0.29805207,97.0,6.0,0.0,28.7305,15.315873,209.57774,1.0,64.4,26.295406,1.0,2.3163385,0,5,1,Medium
Kolkata,2021-07-04,282.3,57.3,75.9,143.2,242.4,42.3,3.65,90.3,166.2,4.68,9.11,5.28,383.3,Satisfactory,26.8305,95.390335,33.25212,0.0,1002.5,6.924738,26.030499,3.0,1001.35895,28.8305,0.414,14.759999,171.02745,91.0,0.0,0.016065976,0.16253471,92.0,8.0,45.0,29.0805,12.245294,181.68465,1.0,67.4,26.249413,1.0,2.3202708,0,6,1,Medium
Kolkata,2021-07-05,212.1,502.0,153.2,22.4,158.4,1.8,7.7,16.7,9.7,17.29,23.13,0.82,340.2,Very Poor,26.4305,95.37693,32.307358,0.2,1003.1,8.78872,25.630499,51.0,1001.95703,28.6805,0.406,15.84,145.0079,87.0,0.2,0.01755234,0.15922546,21.0,2.0,25.0,28.7305,15.137133,154.65387,1.0,64.9,25.848679,0.0,0.0,0,0,0,Medium
Kolkata,2021-07-06,119.1,315.2,30.8,124.1,207.9,4.9,5.94,62.6,128.4,13.12,24.9,3.2,86.9,Very Poor,27.1805,94.56078,33.590527,0.0,1001.8,7.9526596,26.2305,3.0,1000.66125,29.380499,0.388,11.159999,174.80566,92.0,0.0,0.017577015,0.19575596,91.0,9.0,4.0,28.9805,14.264361,190.17545,1.0,64.9,26.482409,1.0,2.3284202,0,1,0,Medium
Kolkata,2021-07-07,179.4,437.7,41.4,143.4,172.6,8.9,8.93,23.3,111.1,7.82,23.1,0.13,244.7,Good,27.780499,94.02937,34.490772,0.0,1000.9,8.311245,26.7305,3.0,999.7646,29.7305,0.393,17.64,197.6502,99.0,0.0,0.01898506,0.22253251,98.0,2.0,7.0,29.1805,15.629971,208.92633,1.0,70.4,27.004541,0.0,0.0,0,2,0,Medium
Kolkata,2021-07-08,74.6,26.3,73.8,137.4,143.1,43.7,6.18,49.8,184.8,2.77,21.47,6.58,337.0,Severe,26.2305,97.08394,31.857956,0.3,1001.8,10.966713,25.7305,51.0,1000.6576,27.2305,0.43,19.08,113.19862,100.0,0.3,0.015386976,0.09925628,95.0,100.0,100.0,28.3305,18.204042,114.53771,1.0,69.9,25.88416,0.0,0.0,0,3,0,Medium
Kolkata,2021-07-09,471.2,30.9,136.6,29.5,42.8,42.7,3.69,13.3,156.9,1.99,16.72,0.78,33.5,Moderate,26.380499,94.81055,32.434963,0.0,1000.6,6.8777895,25.4805,1.0,999.45953,28.380499,0.407,11.5199995,137.12111,43.0,0.0,0.015974576,0.17821026,68.0,96.0,36.0,28.1805,11.609651,150.2552,1.0,69.5,25.72061,1.0,2.34173,0,4,0,Medium
